"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Smart districts in an ageing society","A. Schulz; O. Arnold; L. Kirsch","Department of Applied Computer Sciences, Erfurt University of Applied Sciences, Erfurt, Germany; Department of Applied Computer Sciences, Erfurt University of Applied Sciences, Erfurt, Germany; Department of Applied Computer Sciences, Erfurt University of Applied Sciences, Erfurt, Germany","2014 IEEE 3rd Global Conference on Consumer Electronics (GCCE)","5 Feb 2015","2014","","","1","4","Smart technologies promise to increase the quality of living and life - especially for elderly and impaired people. Following the “Smart City” paradigm, new challenges arise to increase the attractiveness of a residential district. This paper analyses driving and inhibiting factors in Smart Districts by a case study focusing the ageing society. It turns out that Natural User Interfaces can be seen as a forcing technology. As a result, domain-specific conditions and concepts are proposed to be implemented in dialogue systems for adaptive service provision. Objectives are to reduce the acceptance thresholds and to generate added value for all stakeholders.","2378-8143","978-1-4799-5145-1","10.1109/GCCE.2014.7031158","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7031158","smart district;elderly;impaired;ageing society;dialogue system;real estate;autonomous life;high quality living;ICT;smart city;smart planet;ambient assisted living","Senior citizens;Cities and towns;User interfaces;Media;Adaptive systems;Adaptation models;Aging","adaptive systems;assisted living;geriatrics;handicapped aids;interactive systems;smart cities;user interfaces","Smart Districts;ageing society;smart technology;elderly living quality;elderly life quality;impaired people living quality;impaired people life quality;Smart City paradigm;residential district;driving factor analysis;inhibiting factor analysis;case study;natural user interfaces;forcing technology;domain-specific condition;domain-specific concept;dialogue system;adaptive service provision;acceptance threshold reduction;added value generation","","1","","15","IEEE","5 Feb 2015","","","IEEE","IEEE Conferences"
"The Model of the Queuing System with Adaptive Traffic","S. Hanczewski; M. Stasiak; J. Weissenberg","Faculty of Electronics and Telecommunications, Poznan University of Technology, Poznań, Poland; Faculty of Electronics and Telecommunications, Poznan University of Technology, Poznań, Poland; Faculty of Electronics and Telecommunications, Poznan University of Technology, Poznań, Poland","2017 IEEE 19th International Conference on High Performance Computing and Communications; IEEE 15th International Conference on Smart City; IEEE 3rd International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","15 Feb 2018","2017","","","303","308","This paper presents a model of a queueing system with multi-service adaptive traffic. This type of low-latency traffic is one of the most dominant type of traffic in modern packet networks. The idea and operation of the model is discussed with the example of a queueing system with the FIFO service discipline.","","978-1-5386-2588-0","10.1109/HPCC-SmartCity-DSS.2017.40","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8291943","","Bit rate;Adaptive systems;Adaptation models;Servers;Telecommunications;Analytical models;Queueing analysis","quality of service;queueing theory;telecommunication traffic","low-latency traffic;multiservice adaptive traffic;FIFO service discipline;queueing system;modern packet networks","","7","","22","IEEE","15 Feb 2018","","","IEEE","IEEE Conferences"
"A Design Framework for Smart City Learning Scenarios","J. Malek; M. Laroussi; H. Ben Ghezala","RIADI Laboratory, School of Engineering in Computing Science, ENSI, Manouba, Tunisia; RIADI Laboratory, School of Engineering in Computing Science, ENSI, Manouba, Tunisia; RIADI Laboratory, School of Engineering in Computing Science, ENSI, Manouba, Tunisia","2013 9th International Conference on Intelligent Environments","16 Sep 2013","2013","","","9","15","In this paper we present a design Framework for Smart City Learning scenarios based on three main aspects Learner, Contextualized Activity and Space. The strengths of our Design framework lie in the fact that, in a formal manner through friendly graphical interfaces, it allows pedagogical designers and teachers:(1) to specify, model, generate and simulate different types of context-aware and adaptive learning activities (e-learning, M-learning and P-learning) and their related contexts. (2) to design indoor and outdoor spaces within smart cities to enable pupils or students to learn through factual cases and to experiment various learning scenarios.(3) To model and simulate interactions and co-adaptivity rules between Learner, Contextualized Activity and Space.","","978-0-7695-5038-1","10.1109/IE.2013.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6597784","Pervasive learning;Context-aware;Aadaptation;Smart City Learning;MDD: Model driven development;EML:Educational Modeling Language;Technology-enhanced Learning Design","Context modeling;Context;Adaptation models;Mobile communication;Cities and towns;Intelligent sensors","computer aided instruction;graphical user interfaces;ubiquitous computing","design framework;smart city learning;learner;contextualized activity and space;friendly graphical interfaces;pedagogical designers;pedagogical teachers;context-aware;adaptive learning activities;e-learning;m-learning;p-learning;indoor spaces;outdoor spaces;learning scenarios;coadaptivity rules","","2","","16","IEEE","16 Sep 2013","","","IEEE","IEEE Conferences"
"Analysis Space Reduction with State Merging for Ensuring Safety Properties of Self-Adaptive Systems","K. Aizawa; K. Tei; S. Honiden","Waseda University, Tokyo, Japan; National Institute of Informatics, Waseda University, Tokyo, Japan; National Institute of Informatics, Waseda University, Tokyo, Japan","2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","1363","1370","Analyzing guaranteeable safety properties in a running environment aids the decision making of self-adaptive systems. Our previous work generates and updates an analysis space with respect to environmental changes for identifying guaranteeable safety properties efficiently. However, our work cannot use the existing technique for reducing the analysis space, which means that its analysis space has a state explosion problem. In this paper, we propose a new reduction method that merges states while preserving information required for the safety properties analysis. We prove that our technique satisfies the condition for identifying guaranteeable safety properties. In addition, we evaluate the reduction in gives by using a production cell example and confirm that, in the best case, our proposal reduces the analysis space as much as that of a reachability analysis technique that cannot be applied to safety properties analysis.","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00249","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060271","Self-adaptive system, Discrete controller synthesis, Safety property, Space reduction","Safety;Runtime;Aerospace electronics;Model checking;Manipulators;Analytical models","decision making;formal specification;formal verification;reachability analysis;safety-critical software;self-adjusting systems","analysis space reduction;state merging;self-adaptive systems;guaranteeable safety properties;state explosion problem;safety properties analysis;reachability analysis;environment aids;decision making;environmental changes","","","","20","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Dynamic Artificial-Immune-System Models of Default Detection for Sensing Networks","Z. Yinsheng","Institute of Scientific & Technical Information of China, Beijing, China","2015 International Conference on Intelligent Transportation, Big Data and Smart City","21 Jan 2016","2015","","","324","327","Models analyzing a signaling mechanism in Artificial Immune System (AIS) could be expanded with advance of sensing networks. In principle, if a sensing network has enough nodes linked to propagate signals, it could be viewed as a continuous field, and be analyzed by field analysis methodology, meanwhile, it could be analyzed by random and probability methodology for that its nodes are also discrete. The two kinds of methodology should be applied to describe key characteristics of AIS, which is self-adaptation taking the forms of stability, immunity, and repellency. The paper proposes some models of the two kinds of methodology.","","978-1-5090-0464-5","10.1109/ICITBS.2015.87","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7384033","artificial immune system;Internet of Things;sensing network;internet of vehicles;sensing network;default detection;risk evaluation;self-adaption","Sensors;Immune system;Mathematical model;Computational modeling;Adaptation models;Vehicle dynamics;Analytical models","artificial immune systems;modelling;probability;random processes;signal processing","artificial immune system model;AIS;default detection;sensing network;signal propagation;random process;probability;self-adaptation","","","","7","IEEE","21 Jan 2016","","","IEEE","IEEE Conferences"
"Direct Adaptive Data Cloud based Fuzzy Control for NARMAX System","Z. -X. Yang; H. -J. Rong; Z. -X. Yang","State Key Laboratory for Strength and Vibration of Mechanical Structures, Shaanxi Key Laboratory of Environment and Control for Flight Vehicle, School of Aerospace Engineering, Xi'an Jiaotong University, Xi'an, China; State Key Laboratory for Strength and Vibration of Mechanical Structures, Shaanxi Key Laboratory of Environment and Control for Flight Vehicle, School of Aerospace Engineering, Xi'an Jiaotong University, Xi'an, China; Department of Electromechanical Engineering, University of Macau, State Key Laboratory of Internet of Things for Smart City, Macao, China","2019 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM)","3 Feb 2020","2019","","","288","292","This work presents a novel nonlinear direct adaptive data cloud based fuzzy controller design method for a general class of NARMAX systems employing the evolving fuzzy approximation. In the proposed fuzzy controller, dynamic approximation capability is performed by the combined action of structure configuration and parameter adjustment using multiple strategies of recruiting, pruning and updating the data clouds, and self-tuning the consequent parameters. The normalization distance between two local densities is employed to measure the familiarity of each two data clouds, which is the criteria to trigger the pruning of redundant data cloud to further avoid the overlap or conflict. The simulation results demonstrate low computation cost and favorable tracking performance.","2157-362X","978-1-7281-3804-6","10.1109/IEEM44572.2019.8978962","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8978962","Direct Adaptive Fuzzy Control;Evolving Fuzzy System;Data Clouds;NARMAX System;Pruning Strategy","","adaptive control;approximation theory;autoregressive moving average processes;control system synthesis;fuzzy control;fuzzy set theory;nonlinear control systems","redundant data cloud;NARMAX system;fuzzy approximation;dynamic approximation capability;structure configuration;parameter adjustment;nonlinear direct adaptive data cloud based fuzzy controller design method;low computation cost","","","","13","IEEE","3 Feb 2020","","","IEEE","IEEE Conferences"
"Data driven reference architecture for smart city ecosystems","M. Abu-Matar; J. Davies","EBTIC, Khalifa University of Science & Technology, Abu Dhabi, UAE; BT Research & Innovation, British Telecommunications, Ipswich, UK","2017 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computed, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","28 Jun 2018","2017","","","1","7","With the convergence of information and telecommunication technologies, the vision of the `Smart City' is fast becoming a reality. City governments in a growing number of countries are capitalizing on these advances to enhance the lives of their citizens and to increase efficiency and sustainability. In this paper, we elaborate on smartCityRA, a reference architecture for Smart City projects, which serves as the design language for creating smart cities blueprints. Such a blueprint caters for diverse stakeholders, devices, platforms, and technologies. We report on our experience in carrying out a proof-of-concept use case with a major telecommunication provider in the UAE. In doing so, we refined our multiple-view model of the initial smartCityRA reference architecture. We show that Data in smart city applications drive the entire development lifecycle and should be considered early in the development cycle. In addition, Data affects all the other views in the smartCityRA and hence the Data View needs to be at the heart of the entire smartCityRA. Realizing the Data view using a component like a Data Hub helped in creating a central integration location for disparate data from different sources, thus reliving developers from dealing with several entities individually. Finally, we show that any smart city reference architecture, like smartCityRA, should be at the right level of abstraction to enable the flexibility of adoption and adaptation by different stakeholders and components.","","978-1-5386-0435-9","10.1109/UIC-ATC.2017.8397556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8397556","smart city;reference architecture;IoT","Smart cities;Meteorology;Feeds;Ecosystems;Stakeholders","data integration;government data processing;public administration;smart cities;sustainable development","Data View;Data Hub;smart city reference architecture;Data driven reference architecture;smart city ecosystems;City governments;Smart City projects;smartCityRA;data integration platform","","9","","16","IEEE","28 Jun 2018","","","IEEE","IEEE Conferences"
"Software Defined Network Security Framework for IoT based Smart Home and City Applications","S. Wang; K. M. Gomez; K. Sithamparanathan; P. Zanna","School of Engineering, RMIT University, Melbourne, Australia; School of Engineering, RMIT University, Melbourne, Australia; School of Engineering, RMIT University, Melbourne, Australia; Northbound Networks, Melbourne, Australia","2019 13th International Conference on Signal Processing and Communication Systems (ICSPCS)","27 Feb 2020","2019","","","1","8","As a popular application of Internet of Things (IoT), Smart City Frameworks aim to provide real time tracking, intelligent control and surveillance across the city. Thus the improvement of resource utilization is a big concern in the management, how to administer such a massive network to meet the requirement of different services? Software Defined Network (SDN) is an ideal solution in customizing networks; however the security feature is the common challenge in both SDN and IoT. In this paper, we propose a framework that uses smart techniques for improving the security features of SDN for smart city applications and diminishing the risk of network invasion. Our SDN Security Framework (SDN-SF) combines two techniques: i) it restrains the unnecessary path between IoT nodes, and ii) it classifies devices into three levels from a combination of MAC address and HTTP request. Additionally, thresholds derived from historical behavior are used for anomaly detection in order to enhance network adaptation. Our result collected from real SDN-based IoT testbed demonstrates that our SDN-SF for Smart City scenarios is able to detect and mitigate malicious traffic with 99.9% of detection rate and 0.5-1 second of detection time in both the control and data plane, respectively.","","978-1-7281-2194-9","10.1109/ICSPCS47537.2019.9008703","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9008703","SDN;Security;IoT;Smart City;Network Attacks;Anomaly Detection.","Security;Switches;Smart cities;Real-time systems;Smart homes;Routing","computer network security;home automation;intelligent control;Internet of Things;smart cities;software defined networking;telecommunication traffic;transport protocols","smart home;real-time tracking;intelligent control;resource utilization;massive network;security feature;smart techniques;smart city applications;network invasion;SDN security framework;SDN-SF;IoT nodes;network adaptation;SDN-based IoT;smart city scenarios;detection time;software defined network security framework","","1","","17","IEEE","27 Feb 2020","","","IEEE","IEEE Conferences"
"An Adaptive Deep Learning Model for Smart Home Autonomous System","Z. Peng; X. Li; F. Yan","Dalian Neusoft University of Information, Dalian, China; Dalian Neusoft University of Information, Dalian, China; Dalian Neusoft University of Information, Dalian, China","2020 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)","8 Jun 2020","2020","","","707","710","Aiming at the problem of enhancing the suggestion and decision-making ability of home automation system under the condition of less user intervention involved, an adaptive control system based on scene perception in smart home is proposed. Firstly, the scenario information is extracted from graphic data by reinforcement learning method, and then the adaptive decision model based on deep learning is constructed, a simulated system was tested based on its ability to predict the best interval present in day for lights and blinds in different rooms, operations of the home equipment is updated according to the user's behavior. Results shows that the proposed model is able to predict the best 15 minute interval in a day for lights and blinds in different rooms of a home without user intervention and user feedback could improve model prediction performance.","","978-1-7281-6698-8","10.1109/ICITBS49701.2020.00156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9110009","Neural networks;Reinforcement learning;Home automation","Deep learning;Graphics;Adaptation models;Smart cities;Decision making;Smart homes;Reinforcement learning","adaptive control;control engineering computing;decision making;home automation;home computing;learning (artificial intelligence);neural nets","smart home autonomous system;decision-making ability;home automation system;adaptive control system;scene perception;scenario information;graphic data;reinforcement learning method;adaptive decision model;simulated system;home equipment;adaptive deep learning model","","4","","18","IEEE","8 Jun 2020","","","IEEE","IEEE Conferences"
"Visible light communication system for mobile device","Y. Zeng; Y. Chen; S. Feng; K. Zhou; X. Sun; T. Mao; L. Shi; B. Lei; F. Wang; X. Yan; Q. Xu; B. Zhang","Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; Smart City and Cloud Team, China Telecom Corporation Beijing Research Institute, Beijing; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing; School of Electronic and Information Engineering, Beijing Jiaotong University, Beijing","2014 Sixth International Conference on Ubiquitous and Future Networks (ICUFN)","14 Aug 2014","2014","","","26","28","This paper proposed a visible light communication system (VLC) based on mobile devices. The transmitting and receiving units were realized by using the display screen and camera of the mobile device. The data were converted to screen code before transmission, and were captured by the camera and decoded from the screen code to original data. The proposed system can operate up to 80Mbps theoretically at the receiving end. Software applications were developed for data transmission. A new adaptive grid division algorism was adopted for screen recognition, and proved to be more efficient than fixed width average sampling algorism.","2165-8536","978-1-4799-3494-2","10.1109/ICUFN.2014.6876742","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6876742","visible light communication;mobile device;adaptive screen recognition","Mobile handsets;Cameras;Encoding;Optical signal processing;Mobile communication;Integrated optics;Adaptive optics","data communication;mobile communication;optical communication equipment","sampling algorithm;adaptive grid division algorithm;screen recognition;data transmission;screen code;mobile device camera;display screen;visible light communication system","","6","1","4","IEEE","14 Aug 2014","","","IEEE","IEEE Conferences"
