Title,Year,DOI,Link,Abstract,Author Keywords
"Connectivity analysis of wireless sensor networks deployments in smart cities",2016,"10.1109/SCVT.2015.7374221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964847436&doi=10.1109%2fSCVT.2015.7374221&partnerID=40&md5=fc95e5d1a8307868b8bb1371f01dc43d","Recent advances in the field of intelligent transportation systems have focused on the use of wireless networks to link vehicles and road infrastructure. Applications that might result from such networks range from the adaptive management of traffic lights to the detection of traffic jams and accidents. Whatever the case may be, it seems important to explore the possibilities and limitations of such networks, which the literature often portrays in a somewhat idealistic way (e.g. no packet loss, fully connected sensors, etc.). In this paper, we study the deployment of wireless sensor networks at intersections in some of the world's major cities and characterize their topologies. Using a propagation model that corresponds to a 2.4GHz IEEE 802.15.4 network interface, we focus our study on the global connectivity of graphs resulting from different networks. By deploying this type of network over 52 city and region maps extracted from OpenStreetMap, we show that cities can reasonably be classified into three network structure categories of low connectivity (i.e. a high number of connected components) and that it should be feasible to improve the networks by adding sensors. All the tools and the complete dataset are freely available online. © 2015 IEEE.","Graphs; Network Topology; Smart Cities; WSN"
"Urban Scale Context Dissemination in the Internet of Things: Challenge Accepted",2016,"10.1109/NGMAST.2015.62","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964655259&doi=10.1109%2fNGMAST.2015.62&partnerID=40&md5=cb79c074272e214dd7c1e5556ea4cff3","Mobile applications envisaged in the Smart City rely on the capacity of acquiring context from a vast array of sensors and other data sources, to deliver context-aware services at an urban scale whilst leveraging the Internet of Things (IoT). This work analyses existing context dissemination techniques, encompassing both probabilistic and deterministic algorithms, and advocates the case for ACT (Adaptive Context Tries), a novel urban scale technique with a dissemination complexity and context availability that fulfils the requirements of Context-Aware Smart City applications. A number of enabling technologies and middleware solutions already exists supporting the provision and the sharing of context in small scale scenarios. It also shows that existing context dissemination techniques used in State of the Art middleware do not provide solutions that support context-aware applications in urban scale and dynamic, mobile environments. Results show ACT provides a scalable approach that incurs logarithmic growth in overhead with respect to the number of participating peers in the system without compromising the completeness, reliability, or timeliness of disseminated context. © 2015 IEEE.","Context Awareness; IoT; Scalability; Smart City"
"Formal Models for Intelligent Speed Validation and Adaptation",2016,"10.1016/j.procs.2016.08.208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988882775&doi=10.1016%2fj.procs.2016.08.208&partnerID=40&md5=68a559aac102ff989a92b03ea48c3fd0","This paper presents an approach for an intelligent speed validation and adaptation. The approach focuses on formal modelling of the corresponding smart vehicle units, to increase the road safety as well as to allow formal analysis of the smart vehicle behaviour. We suggest a number of models for speed check/limitation units, which reflect differences in the speed limits in several countries. We also present our results from the case studies, based on two implementations of the model as an iOS and an Android app for Intelligent Speed Adaptation. © 2016 The Authors. Published by Elsevier B.V.","Intelligent Vehicle; Road Safety; Smart City; Transport system"
"Applied Graph Theory to Real Smart City Logistic Problems",2016,"10.1016/j.procs.2016.09.291","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999007078&doi=10.1016%2fj.procs.2016.09.291&partnerID=40&md5=d95ec6fc7af458927085f018aa438660","In a recent project in the Region of North Jutland in Denmark, an empirical study of the mobile broadband conditions was carried out by installing measurement equipment on two cars driving around everywhere in the Region. This paper provides an overview of the system designed for carrying out the project, focusing on the solution for the logistics problem presenting well-defined challenges. We present a feasible solution for the non-trivial problem of planning routes, guaranteeing 100% coverage of the 19.000 km of roads in the Region and having hard computational time constrains. The solution is a combination of applied graph theory and Geographic Information Systems (GIS), framed into a realistic context to be able to carry out the project. One of the future foreseen application fields of cellular networks is to provide efficient network connectivity to cyber physical systems for the required data transactions between the devices and data processing units. Hence, the results derived from similar measurement projects, among many others, is the evaluation of whether the broadband infrastructure is currently ready for the deployment of Smart City outdoor cyber physical systems and implicitly, which steps should be taken towards the deployment of these systems. © 2016 The Authors.","Graph Optimization; Route Planning; Smart City; Smart Logistics"
"Cityfied project methodology: An innovative, integrated and open methodology for near zero energy renovation of existing residential districts",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986905095&partnerID=40&md5=4e74b2d88780d3bc27d796e4aebf640c","Under the Smart City concept, the CITyF1ED Methodology purports to represent the global idea and implications of working towards a more sustainable and energy efficient cities. This wide perspective, with a holistic approach to the urban environment and its sustainable balance with social activities, goes beyond the energy issues. The multidisciplinary city overview of the CITyFiEI) Methodology has the increase of citizen's quality of life as a final and integrative objective. The aspiration is to consciously transform cities into better places to live, as well as to establish socio-economic relations by achieving smart growth and optimizing the resources use. As the basis of sustainable development, economic growth must be linked to the ideas of quality of life and environment respectful behavior. Finally, social cohesion and participation of society as a whole are the proposed guidelines for the development of cities. The framework of the CITyFiED Methodology aims to facilitate the replicability and ease the adaptation to different urban realities of the best decision processes achieved in CITyFiED, together with the mass market deployment of the renovation of residential districts. For that, and after analysing more than 20 existing sustainable urban methodologies and sets of indicators, CITyFiFT) has established a complete process to understand the city boundary conditions and identi' the city objectives, in order to propose different scenarios based in feasible projects at district and city level. The CITyFiED Methodology will deliver a set of Strategies for Sustainable Urban Renovation to he deployed by the city authorities.","Economic growth; Renovation of residential districts; Smart cities; Sustainability"
"Multi-agent Self-Organization and Reorganization to Adapt M2M Infrastructures",2015,"10.1109/SASO.2015.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959310141&doi=10.1109%2fSASO.2015.17&partnerID=40&md5=18cf091cb7929abb91642cc7c1d5f89a","Machine-to-Machine (M2M) systems are based on networks of sensors and actuators immersed in the physical world, like in Smart Cities. To manage such networks, classical so-called vertical approaches (where one stakeholder is involved from services to sensors) are very expensive. Thus, a growing trend emerges for horizontal architectures, where several stakeholders collaborate within the same infrastructure. Moreover, the growing number of connected devices raises the key issue of properly controlling and adapting capabilities so that human intervention is minimized. Based on a Multi-Agent Oriented Programming approach, the Adaptive Governance MAS for M2M systems (Agamemnon) system installs such capabilities by combining self-organization and reorganization mechanisms. This will be the focus of this paper. Agamemnon has been implemented and linked to the Sens City project middleware and evaluated experimentally by the means of simulations. © 2015 IEEE.","governance; machine-to-machine; multi-agent programming; reorganization; self-organization"
"A low consumption real time environmental monitoring system for smart cities based on ZigBee wireless sensor network",2015,"10.1109/IWCMC.2015.7289169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949516143&doi=10.1109%2fIWCMC.2015.7289169&partnerID=40&md5=f10a1ec9505ab2263ae87ec2f4d830f0","Nowadays, there is an increasing interest in wireless sensor networks (WSN) for environmental monitoring systems because it can be used to improve the quality of life and living conditions are becoming a major concern to people. This paper describes the design and development of a real time monitoring system based on ZigBee WSN characterized by a lower energy consumption, low cost, reduced dimensions and fast adaptation to the network tree topology. The developed system encompasses an optimized sensing process about environmental parameters, low rate transmission from sensor nodes to the gateway, packet parsing and data storing in a remote database and real time visualization through a web server. A monitoring system integrating the outlined system has been deployed and tested for monitoring the level of dust particles in the air, acoustic levels in different places of a city, ambient temperature and relative humidity. A calibration process of a low cost audio sensor was performed to measure the acoustic level from different noise sources, hence, it is not necessary to use an expensive sound level meter at each node. Furthermore, experimental results show autonomy nodes can be about three months. © 2015 IEEE.","Environmental monitoring; Smart cities; Wireless sensor networks; ZigBee"
"A self-healing framework for online sensor data",2015,"10.1109/ICAC.2015.61","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961843657&doi=10.1109%2fICAC.2015.61&partnerID=40&md5=a2d56da4fe0069c20745f2fb4cca8d64","In pervasive computing environments, wireless sensor networks (WSNs) play an important role, collecting reliable and accurate context information so that applications are able to provide services to users on demand. In such environments, sensors should be self-adaptive by taking correct decisions based on sensed data in real-time. However, sensor data is often faulty. Faults are not so exceptional and in most deployments tend to occur frequently. Therefore, the capability of self-healing is important to ensure higher levels of reliability and availability. We design a framework which provides self-healing capabilities, enabling a flexible choice of components for detection, classification, and correction of faults at runtime. Within our framework, a variety of fault detection and classification algorithms can be applied, depending on the characteristics of the sensor data types as well as the topology of the sensor networks. A set of mechanisms for each and every step of the self-healing framework, covering detection, classification, and correction of faults are proposed. To validate the applicability, we illustrate a case study where our solution is implemented as an adaptation engine and integrated seamlessly into the ClouT system. The engine processes data coming from physical sensors deployed in Santander, Spain, providing corrected sensor data to other smart city applications developed in the ClouT project. © 2015 IEEE.","Fault tolerance for WSNs; Online sensor data; Seal-healing framework; Smart environments; Wireless sensor network"
"Renewable energy-aware data centre operations for smart cities: The DC4Cities approach",2015,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938767119&partnerID=40&md5=ba7433b951e75734d61fb3fc4a297150","Data centres are important players in smart cities both as IT service providers and as energy consumers. Integrating intermittent renewable energy sources into the local power grid is one challenge in future smart cities aiming at an IT based low carbon economy. The project DC4Cities takes up this challenge by offering a both technical and business related solution for optimizing the share of local renewable power sources when operating data centres in smart cities. To this end, power management options between the data centre and the smart city together with internal adaptation strategies for data centres are introduced. Finally, an implementation of the suggested approach is presented and evaluated in a simulation.","Data center; Energy-aware; Renewable energy source; Smart cities; Workload scheduling"
"Towards economic and social ""sensors"": Condition and model of governance and decision-making for an organological smart city",2015,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964308248&partnerID=40&md5=59f5d8f08e82442e2e07b2d142e19b27","This article aims to shed a new light and framework on Smart cities by a model of ""Smart City - organological This governance model consists of an adaptive device built around a differentiation of smart sensors and tags to improve human decision-making. More specifically, this device is based on taking into account both, by a normative approach, ""physical sensors"", and, by a positive approach, ""economic and social sensors"". Thus, this model is a guidance for the city governance by introducing decision criteria beyond the simple technical requirements. This mechanism design is based on the attempt to capture the explicit or implicit needs in the form of ""weak signals"", or their consequences. It should capture the diverted actions from the objectives pursued by the ""decision maker"". Thus, a ""regulation"" of the system becomes possible. Therefore, the Asset management planning of Buildings and Urban infrastructures benefit of a better ""alignment"" for consistency with the economic and social.","Big data; Built environment; Decision-making; Governance; Human tags; Information asymmetry; Intelligent sensors; Maintenance; Physical assets; Regulation; Smart City-organological"
"Smart Waste Collection System Based on Location Intelligence",2015,"10.1016/j.procs.2015.09.170","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962752440&doi=10.1016%2fj.procs.2015.09.170&partnerID=40&md5=45faf88682797e0b5773807971b90d06","Cities around the world are on the run to become smarter. Some of these have seen an opportunity on deploying dedicated municipal access networks to support all types of city management and maintenance services requiring a data connection. This paper practically demonstrates how Internet of Things (IoT) integration with data access networks, Geographic Information Systems (GIS), combinatorial optimization, and electronic engineering can contribute to improve cities' management systems. We present a waste collection solution based on providing intelligence to trashcans, by using an IoT prototype embedded with sensors, which can read, collect, and transmit trash volume data over the Internet. This data put into a spatio-temporal context and processed by graph theory optimization algorithms can be used to dynamically and efficiently manage waste collection strategies. Experiments are carried out to investigate the benefits of such a system, in comparison to a traditional sectorial waste collection approaches, also including economic factors. A realistic scenario is set up by using Open Data from the city of Copenhagen, highlighting the opportunities created by this type of initiatives for third parties to contribute and develop Smart city solutions. © 2015 The Authors. Published by Elsevier B.V.","Dynamic Logistic Management; Graph Optimization; Internet of Things; Location Intelligence; Smart City"
"Data mining for safety transportation by means of using Internet survey",2015,"10.1109/ICDEW.2015.7129561","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944313245&doi=10.1109%2fICDEW.2015.7129561&partnerID=40&md5=db226eb3ef0c2db233815f3aa6f83642","Internet survey may be one of the effective means to collect big data from the real world. Collected data may realize meaningful analysis of targeted field. Intelligent Transportation (hereinafter: ITS) is one of smart city applications which bring us safety driving as well as comfortable driving by mitigation of the traffic congestion. This study proposes an example of vehicle-infrastructure cooperative function which would be incorporate into vehicle safety system for smart city application. Driver's state adaptive driving support safety function may be one of key functions that can bring road traffic safety in combination with road infrastructure interactively. Consequently this study clarified root cause of traffic accidents by analysing data of experiences on traffic incidents. Data was collected by two methods, one was collected through direct interview, and the other was collected through Internet. From the analysis, haste, distraction were major factor of a driver's psychosomatic states just before traffic incidents. As an alternative characteristic of driver's cognitive distraction, this study acquired physiological information, which were movements of eyes and head, and heart rate. A method of detecting driver's cognitive distraction was established by using pattern recognition, which were AdaBoost and Error-Correcting Output Coding (ECOC). This study proposes driver's psychosomatic adaptive driving support safety function in combination with ITS service for smart city applications. © 2015 IEEE.","AdaBoost; internet survey; ITS; next generation safety unit for smart car; pattern recognition; traffic incidents analysis"
"Lighting-Enabled Smart City Applications and Ecosystems based on the IoT",2015,"10.1109/WF-IoT.2015.7389149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964546350&doi=10.1109%2fWF-IoT.2015.7389149&partnerID=40&md5=8b60be8db89bf9feee788386099b88d6","The Internet of Things is poised to transform lighting from a simple illumination source, which is most often taken for granted, into a smart and data-rich infrastructure for the cities. To this end, we propose the Lighting-Enabled Smart City APplications and Ecosystems (LENSCAPEs) framework. LENSCAPEs involve i) city-wide wireless Outdoor Lighting Networks (OLNs), to connect the streetlights using either mesh, or cellular networks, ii) sensors, to collect heterogeneous spatio-temporal data about the city, iii) controllers, to actuate physical processes, such as lighting, and iv) other cloud-based applications, to process the data that is collected and disseminated by the city-wide wireless sensor network. Mesh-based networking technologies for OLNs, such as IEEE 802.15.4g, are evaluated by simulating network capacity and comparing with cellular technologies. Light-on-Demand (LoD), an adaptive energy-efficient lighting system based on wireless mesh networks, is presented as the primary application of small-scale OLNs. We also present a case study on a real-world deployment of LoD, which resulted in 92% energy savings over conventional luminaires. © 2015 IEEE.",
"Parallel reinforcement learning for traffic signal control",2015,"10.1016/j.procs.2015.05.172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939168316&doi=10.1016%2fj.procs.2015.05.172&partnerID=40&md5=098f8c272e6d66bd6fc2cb56a9914a02","Developing Adaptive Traffic Signal Control strategies for efficient urban traffic management is a challenging problem, which is not easily solved. Reinforcement Learning (RL) has been shown to be a promising approach when applied to traffic signal control (TSC) problems. When using RL agents for TSC, difficulties may arise with respect to convergence times and performance. This is especially pronounced on complex intersections with many different phases, due to the increased size of the state action space. Parallel Learning is an emerging technique in RL literature, which allows several learning agents to pool their experiences while learning concurrently on the same problem. Here we present an extension to a leading published work on RL for TSC, which leverages the benefits of Parallel Learning to increase exploration and reduce delay times and queue lengths. © 2015 The Authors. Published by Elsevier B.V.","Adaptive traffic signal control; Intelligent transportation systems; Multi agent systems; Parallel learning; Reinforcement learning; Smart cities"
"Adaptive and Optimized Emergency Vehicle Dispatching Algorithm for Intelligent Traffic Management System",2015,"10.1016/j.procs.2015.07.454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944144836&doi=10.1016%2fj.procs.2015.07.454&partnerID=40&md5=00681aa36178123ce89c9a3d440ba270","Rapid development of metropolitan cities into smart cities and daily increased in number of vehicles on the roads causes increase in traffic maintenance challenges such as traffic congestion, accidents, dispatching of emergency vehicle and pollution. It will suffers people travel time, delay in response time of emergency vehicle such as ambulance, fire brigade, police etc., causes heavy loss or effects society in terms of wealth, emotions and security. The research work done in the area of Intelligent Transportation Systems and Traffic Management primarily focuses on determining effectively green light duration along with dispatching of emergency vehicle. In this research paper, we propose an algorithm which not only determines green light duration dynamically but also handles the emergency vehicle management efficiently. The objectives of the proposed algorithm are minimizing average waiting time. It always analysis the traffic situation at traffic intersection, along with continuous monitoring of emergency vehicle arrival at different lanes causes to optimize the waiting time of vehicle in lanes. It also deals with the deadlock and starvation condition, due to arrival of emergency vehicle in repeated interval of time in traffic intersection. The security level of emergency vehicle is in consideration during dispatching that assigned and verified by authorities to preserve security measures and society values. Here, the source of input on dynamic traffic condition is collected through Wireless Sensor Networks technology. © 2015 The Authors. Published by Elsevier B.V.","Emergency Vehicle; Intelligent Transportation Systems; Smart Cities; Traffic lights; Traffic Management; Wireless Sensor Networks"
"A new adaptive algorithm for data dissemination in Vehicular Ad hoc Networks",2015,"10.1109/EITech.2015.7162992","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945244354&doi=10.1109%2fEITech.2015.7162992&partnerID=40&md5=c7f8bcb1358409fdb7406184ebe02d9e","The idea or concept of intelligent traffic management in which data from the TIC (Traffic Information Centre) infrastructures could be reachable at any point is included mightily in Smart cities. Living labs (cities in which new designed systems can be tested in real conditions) have been created all over Europe to test the possibilities of these future cities. It's the new concept where vehicular networks play relevant role. The Vehicular Ad-hoc Networks VANETs are a sub-class of the most studied Mobile Ad hoc Networks MANET, in which vehicles are considered as mobile nodes. VANETs differ from other MANETs because of their specific characteristics, inducing numerous problems and constraints, which lead us to discuss many issues in VANETs as they are decentralized, self organized, self monitoring with distributed nature of network. When and if deployed, VANETs will be the most implemented MANET ever and will continue their development over next years; it is indeed the reason why many issues are of great concern to be studied. Ample research efforts have been devoted to VANETs in the broadcasting domain. In order to have optimal and adaptive approaches, we focus on a number of requirements. In this light, this article will present an overview of VANETs, chiefly broadcasting protocols with the aim to resolve this relevant related issue, it also present some suggested broadcasting solutions and a propose a new algorithm with the idea of integrating the concept of Intelligent Traffic Lights ITLs in order to solve the core's problem which is how to minimize the number of rebroadcast packets while maintaining good latency and reachability using dynamic parameters from the counter, probability based and distance based. © 2015 IEEE.","Broadcatsing protocols; ITL; ITS; IVC; MANET; VANET"
"Is privacy supportive for adaptive ICT systems?",2014,"10.1145/2684200.2684363","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985905858&doi=10.1145%2f2684200.2684363&partnerID=40&md5=8758c490f1e0ba3458212802e8ca2f2a","Adaptive ICT systems promise to improve resilience by re-using and sharing ICT services and information related to electronic identities and real-time requirements of business networking applications. The aim is to improve welfare and security of a society, e.g. a ""smart"" city. Even though adaptive ICT systems technically enable everyone to participate both as service consumer and provider without running the required technical infrastructure by oneself, uncertain knowledge on enforcement of legal, business, and social requirements impedes taking advantage of adaptive ICT systems. Not only IT risks on confidentiality and accountability are undecidable due to lack of control with the current trust infrastructure but also IT risks on integrity and availability due to lack of transparency. Reasons are insufficient quantification of IT risk as well as unacceptable knowledge on cause-and-effect relationships and accountability. This work introduces adaptive identity management to improve control and transparency for a trustworthy spontaneous information exchange as the critical activity of adaptive ICT systems. Copyright 2014 ACM.","Adaptive ICT system; Game theory; Identity management; IT risk management; Multilateral IT security; Privacy; Resilience; Security"
"Smart districts in an ageing society",2014,"10.1109/GCCE.2014.7031158","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946689805&doi=10.1109%2fGCCE.2014.7031158&partnerID=40&md5=d99c59d3e22d1bbbce2effa78e184544","Smart technologies promise to increase the quality of living and life - especially for elderly and impaired people. Following the 'Smart City' paradigm, new challenges arise to increase the attractiveness of a residential district. This paper analyses driving and inhibiting factors in Smart Districts by a case study focusing the ageing society. It turns out that Natural User Interfaces can be seen as a forcing technology. As a result, domain-specific conditions and concepts are proposed to be implemented in dialogue systems for adaptive service provision. Objectives are to reduce the acceptance thresholds and to generate added value for all stakeholders. © 2014 IEEE.","ageing society; ambient assisted living; autonomous life; dialogue system; elderly; high quality living; ICT; impaired; real estate; smart city; smart district; smart planet"
"Using space-based downstream services for urban management in smart cities",2014,"10.1109/UCC.2014.133","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984682014&doi=10.1109%2fUCC.2014.133&partnerID=40&md5=312589be992b3ead8829c99ff9c605a1","Data collected through remote sensing (for instance geo-satellite) provides necessary stimulus for developing smart solutions for climate change &amp; public health, energy efficiency and land monitoring in an urban environment. The velocity, variety, volume and veracity of high resolution data produced by geo-satellites provide big opportunity for planning and decision making in a smart city context. However, processing and integrating remote sensing data with auxiliary data sources require proper data management and elastic computational resources to derive necessary information intelligence (or knowledge) for decision making. This paper presents prototype of selected Decumanus services and highlights strengths &amp; weaknesses of climate change, energy efficiency and land monitoring applications for the different European cities. The analysis of the early results indicate that the amount of computation resources required to process data for above applications make cloud computing a suitable technology but also face challenges in adopting it due to its recency, impact on green computing and reluctance to transform from legacy computing systems to new paradigms like cloud computing. We critically discuss these challenges and suggest possible solutions. © 2014 IEEE.","Adaptation; Cities; Climate change; Cloud; Earth observation; Satellite; Urban"
"Approach to manage complexity in internet of things",2014,"10.1016/j.procs.2014.09.081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938563918&doi=10.1016%2fj.procs.2014.09.081&partnerID=40&md5=31bb23a49ca211d435e7798526786ccd","Complexity research is a main concern in disparate science fields such as computing, city planning, Internet, etc. In computing and programming, complexity became early an issue and a target for software engineering, but in fact the pattern concept was born in architecture and city planning environment. The universe is not made of ""things,"" but of patterns of complex and interactive geometries. In this paper, we generalize such a concept to Internet of Things and Smart Cities domain and consider more complex abstract structures called semi lattices. Furthermore, an approach to model them is proposed. © 2014 The Authors. Published by Elsevier B.V.","CL; Common logic; Complex systems; Internet of things; IoT; OWL; Semi-lattice; Smart cities; Systems of systems; Tree"
"Adaptive fault-tolerance for dynamic resource provisioning in distributed stream processing systems",2014,"10.5441/002/edbt.2014.09","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014314130&doi=10.5441%2f002%2fedbt.2014.09&partnerID=40&md5=35611e3c2e14906c2582a6accdc2ac74","A growing number of applications require continuous processing of high-throughput data streams, e.g., financial analysis, network traffic monitoring, or Big Data analytics for smart cities. Stream processing applications typically require specific quality-of-service levels to achieve their goals; yet, due to the high time-variability of stream characteristics, it is often inefficient to statically allocate the resources needed to guarantee application Service Level Agreements (SLAs). In this paper, we present LAAR, a novel method for adaptive replication that trades fault tolerance for increased capacity during load spikes. We have implemented and validated LAAR as a middleware layer on top of IBM InfoSphere Streams®. We have performed a wide set of experiments on an industrial-quality 60-core cluster deployment and we show that, under the assumption of only statistical knowledge of streams load distribution, LAAR can reduce resource consumption while guaranteeing an upper-bound on information loss in case of failures.","Data streams processing; Dynamic adaptation; Fault-tolerance; IBM infosphere streams®; Service-level agreement"
"Location intelligence application in digital data activity dimensioning in smart cities",2014,"10.1016/j.procs.2014.09.015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938581614&doi=10.1016%2fj.procs.2014.09.015&partnerID=40&md5=c42aa5a5680574cf32d4e0ec25073a1f","Cities around the globe are now following the ""smart"" trend. Smart cities are complex systems of systems that rely on IT to improve their efficiency in terms of economics or sustainability. Many of the activities involved in this context require data to be transferred via communication networks. However, due to the heterogeneity of the applications involved, different nature traffic patterns and number of connected elements (humans or machines), these data traffic flows become extremely complex to model. This work focuses on the application of location intelligence to simplify the modeling of data networks' activity in such complex systems. It is essential to describe and understand when and where data is generated to effectively design, plan and manage communication networks. We introduce a model based on traffic generation rules and patterns to be applied over Geographic Information Systems data to create ""dynamic data activity heat maps"". These heat maps provide a spatial-temporal overview of the behavior of network data in cities as a whole. In addition, we illustrate the model's application to a specific geographic area of relevance. © 2014 The Authors. Published by Elsevier B.V.","Data traffic estimation; GIS; Location intelligence; Smart cities"
"StreetlightSim: A simulation environment to evaluate networked and adaptive street lighting",2014,"10.1109/APWiMob.2014.6920267","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910633102&doi=10.1109%2fAPWiMob.2014.6920267&partnerID=40&md5=c701fda2f5dca7f650b92ec5a44586f5","Sustaining the operation of street lights incurs substantial financial and environmental cost. Consequently, adaptive lighting systems have been proposed incorporating ad-hoc networking, sensing, and data processing, in order to better manage the street lights and their energy demands. Evaluating the efficiency and effectiveness of these complex systems requires the modelling of vehicles, road networks, algorithms, and communication systems, yet tools are not available to permit this. This paper proposes StreetlightSim, a novel simulation environment combining OMNeT++ and SUMO tools to model both traffic patterns and adaptive networked street lights. StreetlightSim's models are illustrated through the simulation of a simple example, and a more complex scenario is used to show the potential of the tool and the obtainable results. StreetlightSim has been made open-source, and hence is available to the community. © 2014 IEEE.","adaptive street lighting; simulation; smart cities"
"Component-based modelling for sustainable and scalable smart meter networks",2014,"10.1109/WoWMoM.2014.6918927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908884272&doi=10.1109%2fWoWMoM.2014.6918927&partnerID=40&md5=e98fc4325da1059921b1b1014b820ec2","It is expected that the Internet of Things (IoT) provides the foundational infrastructure for smart cities, and making ICT an enabling technology to meet major challenges associated with climate change, energy efficiency, mobility and future services. On the other hand a smart city with these requirements is usually evolving through incremental automation and integration of new components, that are digital or physical components or smart devices. To handle the growing scale and complexity of a system, an adaptive modelling method is needed for dynamic analysis and verification and/or validation, and integration. In this paper, we consider the case study of a Demand Response (DR) Programme that is to be realized by the deployment of a network of smart meters. Through this case study, we propose a component-based modelling approach and demonstrate how it deals with the growing complex architecture. © 2014 IEEE.",
"An adaptive peer-to-peer overlay scheme for location-based services",2014,"10.1109/NCA.2014.35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911096551&doi=10.1109%2fNCA.2014.35&partnerID=40&md5=8d0f10a64745787d291bed57c9dfcf5f","One envisioned distinctive feature of smart cities is the interconnection among mobile users and vehicles, to support the fulfillment of location-based services. This can be obtained with centralized architectures, and with all the problems of scalability and robustness that such a solution involves. On the other hand, a more complex but more reliable, completely distributed approach can overcome this kind of problems. In this paper, we present the Adaptive Distributed Geographic Table (ADGT), a peer-to-peer overlay scheme suitable for the development of location-based services. In particular, the ADGT allows to efficiently retrieve peers or resources, to broadcast messages within any geographical region, and to be automatically notified about any type of information around any geographical location, following the publish/subscribe model. What mainly differentiates the ADGT from the other solutions in literature is the adaptivity of the overlay's topology to peers' mobility. Actually, the ADGT has the capability to adapt the neighborhood of each mobile peer depending on speed and direction. We have evaluated the ADGT by simulating different scenarios, and the results show that it acts well, ensuring high quality of messages dissemination and low cost in terms of data usage. © 2014 IEEE.","mobile computing; peer-to-peer computing"
"On the role of semantic descriptions for adaptable protocol stacks in the internet of things",2014,"10.1109/WAINA.2014.73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904497771&doi=10.1109%2fWAINA.2014.73&partnerID=40&md5=64fdff0f7a81c3d5fd6377a36613d76d","With Internet of Things applications covering several application domains (e.g., Smart Grid, Smart City, e-Health) with a diverse range of requirements, it is now becoming increasingly recognized that the variety of wireless technologies employed for Machine-to-Machine (M2M) communication is here to stay. Due to the heterogeneity of M2M appliances and communication modes, research has been investigating autonomic principles as an efficient instrument for the integration of large populations of dissimilar M2M devices to the M2M gateway and the overall end-to-end M2M architecture. Herein we present the status of semantic support for the IoT field by briefly surveying research efforts in IoT dealing with semantic concerns at the architecture level. We also summarize the state of the art in adaptable protocol stacks and make the case for their application as an efficiency enabler instrument for IoT. To this end, we present our work in an ontology used to semantically describe the adaptation options of the dynamic protocol stacks for future communication devices. We present the ontology design principles and artifacts and elaborate on the level of semantic support it enables for IoT. Finally, we conclude the paper with our next steps in the area of semantic support for IoT. © 2014 IEEE.","Dynamic adaptation; Internet of Things; Machine to Machine Communications; Protocol Stacks; Semantics"
"The adaptive recommendation segment mechanism to reduce traffic congestion in smart city",2014,"10.1109/IIH-MSP.2014.45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921656479&doi=10.1109%2fIIH-MSP.2014.45&partnerID=40&md5=4113c15c1141d73e4ab3563cea629350","This paper proposes a novel cognitive cellular automata (CA) approach that can adapt to immediate requirements, spread to use in cross-area car societies, enhance system performance, and decrease traffic-congestion problems. We propose a mechanism that operates in a cognitive radio mode for increasing the channel-reuse rate and decreasing the consumption of redundant channels. The advantage is a heterogeneous-communication interface available through cognitive mechanisms that can recognize different transmission modulation modes. The receiver will get messages through different transmission modulation modes. In this work, we consider vehicles connecting to traffic-congestion computing centers (TCCCs) by vehicle-to-roadside (V2R) communications under a car society. Roadside units serve each segment, and we suppose that every car has a navigation device. We propose an innovative congestion-reducing mechanism that can help vehicles get directions with the help of a navigation device after drivers set the origin location and the destination location. This mechanism can calculate the congestion status of the upcoming segment of road. By tracking roadway segments' status from a point of origin to a destination, our proposed mechanism can handle cross-area car societies. The current study evaluates this approach's performance by conducting computer simulations. Simulation results reveal the strengths of the proposed CA mechanism in terms of increased lifetime and increased congestion-avoidance for urban vehicular networks. © 2014 IEEE.","CA; car society; traffic congestion; urban vehicular network; V2R"
